FileName/RunID,True Positives,True Negatives,False Positives,False Negatives, ,FP: Explicit in Axiom,FP: Explicit in NL,FP: Perfect Match, ,FN: More Info in Axiom,FN:More Info in NL,FN:No Contradictions,FN:Contradictions, ,Precision,Recall,F1-Score, ,% of Explicit in Axiom Wrong,% of Explicit in NL Wrong,% Of Perfect Match Wrong, ,% of More in Axiom Wrong,% of More in NL Wrong,% of No Contradictions Wrong,% of Contradictions Wrong, ,% of Errors Ex in Ax,% of Errors Ex in NL,% of Errors Perfect,% of Errors More in Axiom,% of Errors More in NL,% of Errors No Contradictions,% of Errors Contradictions
basic: 12,11.666666666666666,17.333333333333332,3.6666666666666665,8.333333333333334, ,3.3333333333333335,0.3333333333333333,0.0, ,2.0,3.0,3.3333333333333335,0.0, ,0.7620975515712357,0.5833333333333334,0.65642853878148, ,37.03703703703704,8.333333333333334,0.0, ,40.0,50.0,41.666666666666664,0.0, ,27.67676767676768,3.0303030303030307,0.0,16.363636363636363,25.75757575757576,27.171717171717173,0.0
extended: 12,6.666666666666667,20.333333333333332,0.6666666666666666,13.333333333333334, ,0.6666666666666666,0.0,0.0, ,3.3333333333333335,5.333333333333333,4.666666666666667,0.0, ,0.9212962962962963,0.3333333333333333,0.48390804597701154, ,7.407407407407407,0.0,0.0, ,66.66666666666667,88.88888888888887,58.333333333333336,0.0, ,4.945054945054945,0.0,0.0,23.540903540903543,38.05860805860806,33.45543345543346,0.0
basic: 13,15.666666666666666,14.333333333333334,6.666666666666667,4.333333333333333, ,5.666666666666667,0.6666666666666666,0.3333333333333333, ,1.0,2.0,1.3333333333333333,0.0, ,0.7003174603174603,0.7833333333333333,0.7382113821138211, ,62.96296296296297,16.666666666666668,4.166666666666667, ,20.0,33.333333333333336,16.666666666666668,0.0, ,53.22455322455323,6.267806267806268,2.5641025641025643,8.158508158508159,17.456617456617455,12.328412328412329,0.0
extended: 13,14.333333333333334,20.0,1.0,5.666666666666667, ,1.0,0.0,0.0, ,2.0,2.3333333333333335,1.3333333333333333,0.0, ,0.9444444444444445,0.7166666666666667,0.8114984430773905, ,11.111111111111112,0.0,0.0, ,40.0,38.88888888888889,16.666666666666668,0.0, ,12.5,0.0,0.0,31.78571428571429,38.452380952380956,17.261904761904763,0.0
basic: 14,19.333333333333332,3.0,18.0,0.6666666666666666, ,9.0,3.3333333333333335,5.666666666666667, ,0.6666666666666666,0.0,0.0,0.0, ,0.518018018018018,0.9666666666666667,0.6745311554748943, ,100.0,83.33333333333333,70.83333333333333, ,13.333333333333334,0.0,0.0,0.0, ,48.43653250773994,18.106295149638804,30.036119711042314,3.4210526315789473,0.0,0.0,0.0
extended: 14,18.666666666666668,4.0,17.0,1.3333333333333333, ,7.0,3.0,7.0, ,0.6666666666666666,0.6666666666666666,0.0,0.0, ,0.5232804232804232,0.9333333333333332,0.6705627705627707, ,77.77777777777777,75.0,87.5, ,13.333333333333334,11.111111111111112,0.0,0.0, ,38.44298245614035,16.18421052631579,38.530701754385966,3.4210526315789473,3.4210526315789473,0.0,0.0
basic: 15,13.333333333333334,15.0,6.0,6.666666666666667, ,4.666666666666667,1.3333333333333333,0.0, ,2.3333333333333335,2.0,2.3333333333333335,0.0, ,0.6974519276309558,0.6666666666666666,0.6788845148698268, ,51.85185185185185,33.333333333333336,0.0, ,46.666666666666664,33.333333333333336,29.166666666666668,0.0, ,35.81196581196581,10.341880341880342,0.0,18.803418803418804,16.23931623931624,18.803418803418804,0.0
extended: 15,10.333333333333334,19.666666666666668,1.3333333333333333,9.666666666666666, ,1.0,0.3333333333333333,0.0, ,3.3333333333333335,3.3333333333333335,3.0,0.0, ,0.888111888111888,0.5166666666666667,0.6523297491039427, ,11.111111111111109,8.333333333333334,0.0, ,66.66666666666667,55.555555555555564,37.5,0.0, ,9.090909090909092,3.0303030303030307,0.0,30.3030303030303,30.3030303030303,27.27272727272727,0.0
basic: 16,16.666666666666668,15.333333333333334,5.666666666666667,3.3333333333333335, ,4.333333333333333,1.3333333333333333,0.0, ,1.0,0.6666666666666666,1.6666666666666667,0.0, ,0.7521978021978022,0.8333333333333334,0.7881053375751148, ,48.14814814814815,33.333333333333336,0.0, ,20.0,11.111111111111112,20.833333333333332,0.0, ,48.48484848484848,13.030303030303031,0.0,9.393939393939394,8.585858585858587,20.505050505050505,0.0
extended: 16,11.0,20.333333333333332,0.6666666666666666,9.0, ,0.6666666666666666,0.0,0.0, ,3.0,3.0,3.0,0.0, ,0.9410256410256411,0.5499999999999999,0.6924242424242424, ,7.407407407407407,0.0,0.0, ,60.0,50.0,37.5,0.0, ,6.481481481481481,0.0,0.0,30.555555555555557,31.01851851851852,31.944444444444446,0.0
basic: 17,16.0,13.666666666666666,7.333333333333333,4.0, ,4.666666666666667,2.0,0.6666666666666666, ,1.0,1.6666666666666667,1.3333333333333333,0.0, ,0.6856060606060606,0.7999999999999999,0.7380952380952381, ,51.85185185185185,50.0,8.333333333333334, ,20.0,27.777777777777782,16.666666666666668,0.0, ,41.111111111111114,17.777777777777782,6.111111111111112,8.88888888888889,14.444444444444445,11.666666666666666,0.0
extended: 17,10.333333333333334,20.0,1.0,9.666666666666666, ,0.6666666666666666,0.3333333333333333,0.0, ,3.0,4.0,2.6666666666666665,0.0, ,0.9095441595441596,0.5166666666666667,0.6554989550679206, ,7.407407407407407,8.333333333333334,0.0, ,60.0,66.66666666666667,33.333333333333336,0.0, ,7.037037037037037,2.5641025641025643,0.0,28.034188034188038,37.635327635327634,24.72934472934473,0.0
